"Ref INS","INE","Municipi","Comarca","Instal·lació","Ubicació UTMX","Ubicació UTMY","Latitud","Longitud","Tipus propietat","Tipus gestió","Titularitat","URL CEEC","CAM","ATL","PAL","PCO","POL","PAV","TEN","PAD","SAL","ESQ","FRO","PET","CON","HIP","GOL","CIR","ROC","SIN","URB","NAT","BIC","ITI","VES","GRA","MAG","SER","AER","POR","REF","COM","Georeferència"
"4314820242","431482","Tarragona","Tarragonès","HOTEL CALA AZUL","361173","4554489","41,12984125","1,346074261","Privat turístic","Privat turístic","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (1.346074261 41.12984125)"
"4390570291","439057","Salou","Tarragonès","PORT AVENTURA HOTEL EL PASO","344463","4550100","41,08729609","1,148203544","Privat turístic","Privat turístic","Privada residencial i turística","No publicada","0","0","3","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (1.148203544 41.08729609)"
"1715440001","171544","Sales de Llierca","Garrotxa","PUNT D'INFORMACIÓ DE SENDERS","471153","4676037","42,2359845","2,650385911","Generalitat de Catalunya","Associació o club esportiu","Pública indirecta","https://equipaments.esport.gencat.cat/ceeree/equipaments/30229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","POINT (2.650385911 42.2359845)"
"0801931849","080193","Barcelona","Barcelonès","BDIR LLÚRIA","429961","4583208","41,39736044","2,162160784","Privat esportiu","Privat esportiu","Privada esportiva","https://equipaments.esport.gencat.cat/ceeree/equipaments/37886","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.162160784 41.39736044)"
"0821910087","082191","Vilassar de Mar","Maresme","PISTES POLIESPORTIVES SANTA MARTA","448347","4594135","41,49717131","2,38115369","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/26904","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.38115369 41.49717131)"
"0801930013","080193","Barcelona","Barcelonès","COMUNITAT DEL C. DE LES ESCOLES PIES, 8-10","427779","4583003","41,39532108","2,136085936","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.136085936 41.39532108)"
"1714110031","171411","Puigcerdà","Cerdanya","HÍPICA SANT MARC","411934","4696514","42,41593896","1,929634193","Privat esportiu","Privat esportiu","Privada esportiva","https://equipaments.esport.gencat.cat/ceeree/equipaments/20081","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","POINT (1.929634193 42.41593896)"
"2514620002","251462","Navès","Solsonès","INSTAL·LACIONS ESPORTIVES MUNICIPAL DE NAVÈS","386574","4649330","41,98781381","1,63068743","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/27772","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","POINT (1.63068743 41.98781381)"
"4316280037","431628","Vandellòs i l'Hospitalet de l'Infant","Baix Camp","PITCH","316085","4544199","41,02825452","0,812318962","Privat esportiu","Privat esportiu","Privada esportiva","https://equipaments.esport.gencat.cat/ceeree/equipaments/21285","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","POINT (0.812318962 41.02825452)"
"4305160006","430516","Cunit","Baix Penedès","PISTES DE PETANCA C. JULIVARDES","385072","4562019","41,20138752","1,629298211","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/20296","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (1.629298211 41.20138752)"
"2513510004","251351","Miralcamp","Pla d'Urgell","ZONA ESPORTIVA MUNICIPAL","323170","4608200","41,6059347","0,8779272094","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/19261","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","POINT (0.8779272094 41.6059347)"
"0801930320","080193","Barcelona","Barcelonès","HOTEL RIVOLI RAMBLAS","430722","4581757","41,38435767","2,171429265","Privat turístic","Privat turístic","Privada residencial i turística","No publicada","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","POINT (2.171429265 41.38435767)"
"0800390060","080039","Alella","Maresme","CARRIL BICI CAMÍ DEL MIG","441325","4593655","41,49236464","2,297076697","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/27183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","POINT (2.297076697 41.49236464)"
"0829560024","082956","Vallirana","Baix Llobregat","COMUNITAT DE L' AV. DE LA VALL DEL SOL, 86","411424","4582662","41,39061497","1,940524968","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (1.940524968 41.39061497)"
"2512070273","251207","Lleida","Segrià","COMUNITAT DEL C. ALCALDE ROVIRA ROURE, 172","300193","4611311","41,62851326","0,6013698252","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (0.6013698252 41.62851326)"
"2509460003","250946","Foradada","Noguera","INSTAL·LACIONS ESPORTIVES MUNICIPALS","334933","4637950","41,87625256","1,010755194","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/30027","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","POINT (1.010755194 41.87625256)"
"0812060017","081206","Matadepera","Vallès Occidental","CAMP MUNICIPAL DE FUTBOL","419391","4605327","41,59557801","2,032774217","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/27908","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","POINT (2.032774217 41.59557801)"
"0819600019","081960","Sant Andreu de la Barca","Baix Llobregat","PAVELLÓ POLIESPORTIU MUNICIPAL 11 DE SETEMBRE","413677","4588754","41,44572518","1,96659988","Ajuntament","Empresa pública local","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/17304","0","0","0","0","2","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","0","0","0","POINT (1.96659988 41.44572518)"
"0812490022","081249","Mollet del Vallès","Vallès Oriental","CAMP DE FUTBOL MUNICIPAL JOAN BOCANEGRA","434667","4600617","41,55455333","2,216565014","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/22369","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","POINT (2.216565014 41.55455333)"
"4313310004","431331","Roquetes","Baix Ebre","INSTAL·LACIONS ESPORTIVES MUNICIPALS","288561","4521668","40,81880564","0,4928793972","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/18285","2","0","2","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","0","0","0","0","0","POINT (0.4928793972 40.81880564)"
"4317110071","431711","Vila-seca","Tarragonès","COMUNITAT DEL PG. DE PAU CASALS, 133","347413","4549476","41,08223688","1,18346346","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (1.18346346 41.08223688)"
"1720760019","172076","Vall d'en Bas, la","Garrotxa","FINCA LA COROMINA","453655","4659425","42,08553471","2,439646751","Privat turístic","Privat turístic","Privada residencial i turística","No publicada","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.439646751 42.08553471)"
"0827040103","082704","Sitges","Garraf","CAMPING SITGES","398180","4565250","41,23223997","1,785058071","Privat turístic","Privat turístic","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","POINT (1.785058071 41.23223997)"
"1708340006","170834","Hostalric","Selva","CAMP MUNICIPAL D'ESPORT","468789","4620688","41,73739318","2,624675279","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/20453","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","POINT (2.624675279 41.73739318)"
"4303470003","430347","Bràfim","Alt Camp","ZONA ESPORTIVA MUNICIPAL","361020","4570016","41,26962248","1,340724025","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/21337","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","POINT (1.340724025 41.26962248)"
"0801931886","080193","Barcelona","Barcelonès","POLIESPORTIU CAMP DEL FERRO","432606","4586589","41,42803811","2,193421831","Ajuntament","Privat esportiu","Pública indirecta","https://equipaments.esport.gencat.cat/ceeree/equipaments/38067","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","3","0","0","0","0","0","POINT (2.193421831 41.42803811)"
"0820550361","082055","Sant Cugat del Vallès","Vallès Occidental","COMUNITAT DEL C. DE PASTORA MARTOS, 39-43","422328","4592966","41,48454344","2,069607765","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.069607765 41.48454344)"
"0805170040","080517","Castellar del Vallès","Vallès Occidental","MATCHBALL PADEL","424555","4605862","41,60090087","2,094661915","Privat esportiu","Privat esportiu","Privada esportiva","https://equipaments.esport.gencat.cat/ceeree/equipaments/28956","0","0","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","POINT (2.094661915 41.60090087)"
"1711810006","171181","Palamós","Baix Empordà","ESCOLA VEDRUNA PALAMÓS","511153","4633089","41,84962329","3,134353535","Altres privats","Centre d'ensenyament privat concertat","Privada educativa","https://equipaments.esport.gencat.cat/ceeree/equipaments/24644","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","3","0","0","0","0","POINT (3.134353535 41.84962329)"
"0821880014","082188","Sant Joan de Vilatorrada","Bages","PISTES DE TENNIS MUNICIPALS","400757","4622714","41,75005374","1,80633785","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/24855","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (1.80633785 41.75005374)"
"0812130061","081213","Mataró","Maresme","DONA10 - MATARÓ","453948","4598472","41,53657617","2,447923337","Altres privats","Privat esportiu","Privada esportiva","https://equipaments.esport.gencat.cat/ceeree/equipaments/27030","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","POINT (2.447923337 41.53657617)"
"4317110077","431711","Vila-seca","Tarragonès","COMUNITAT DEL C. D'AMADEU VIVES, 41","347456","4549582","41,08319933","1,183948845","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (1.183948845 41.08319933)"
"0801930851","080193","Barcelona","Barcelonès","ESCOLA MARINADA","430619","4588012","41,44068535","2,169480219","Ajuntament","Centre ensenyament infantil i primaria (CEIP)","Pública educativa","https://equipaments.esport.gencat.cat/ceeree/equipaments/21831","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","1","0","0","0","0","POINT (2.169480219 41.44068535)"
"0801931343","080193","Barcelona","Barcelonès","ESCOLA FRANCESC MACIÀ","428755","4580683","41,37451274","2,148032497","Ajuntament","Centre ensenyament infantil i primaria (CEIP)","Pública educativa","https://equipaments.esport.gencat.cat/ceeree/equipaments/21670","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","POINT (2.148032497 41.37451274)"
"2507290024","250729","Cervera","Segarra","ÀREA D'ACTIVITAT FÍSICA PARC MUNICIPAL DURAN I SAN","355880","4614411","41,66842817","1,268780056","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/19167","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","POINT (1.268780056 41.66842817)"
"0812130188","081213","Mataró","Maresme","PISTES DE PETANCA CAMÍ DE LA SERRA","453366","4600523","41,55501573","2,440787417","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/27277","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","POINT (2.440787417 41.55501573)"
"0812490056","081249","Mollet del Vallès","Vallès Oriental","CARRIL BICI PG. VICTÒRIA GARCÉS","435096","4599417","41,54378041","2,221838492","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/22395","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","POINT (2.221838492 41.54378041)"
"0801930479","080193","Barcelona","Barcelonès","COMUNITAT DE L'AV. DE PEDRALBES, 33-41","426169","4582620","41,39172537","2,116875835","Privat residencial","Privat residencial","Privada residencial i turística","No publicada","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (2.116875835 41.39172537)"
"0827040200","082704","Sitges","Garraf","CARRIL BICI PG. VILAFRANCA","400002","4565909","41,23840218","1,806686134","Ajuntament","Ajuntament","Pública directa","https://equipaments.esport.gencat.cat/ceeree/equipaments/17860","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","POINT (1.806686134 41.23840218)"
"0804100015","080410","Canovelles","Vallès Oriental","INSTITUT BELLULLA","439732","4608070","41,62207724","2,276547643","Generalitat de Catalunya","Institut d'ensenyament secundari (IES)","Pública educativa","https://equipaments.esport.gencat.cat/ceeree/equipaments/23121","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","2","0","0","0","0","0","0","POINT (2.276547643 41.62207724)"
